ANALISE DO JOGO DIAMOND HUNTER
Atualizado em 2026-06-16

VISAO GERAL
O projeto e um jogo 3D em Python usando Pygame para janela, eventos, teclado, fontes e audio, e PyOpenGL/GLU para renderizacao 3D. O jogador controla um agente em uma sala com paredes, obstaculos e cristais coletaveis. O jogo possui menu inicial, menu de pausa, controles, opcoes de audio, HUD, conclusao de fase e mensagem de vitoria.

ALTERACAO REALIZADA PARA O RT-02
O agente agora rotaciona visualmente junto com a camera ao usar Q/E. O movimento W/A/S/D tambem passou a ser relativo ao yaw da camera, facilitando a coleta dos diamantes depois de girar a visao. Em player.py foi adicionado facing_yaw, calculo vetorial com seno/cosseno, normalizacao do movimento diagonal e glRotatef no desenho do agente. Em game.py, self.camera.yaw passou a ser enviado para self.player.update().

VERIFICACAO DOS REQUISITOS
RF-01: ATENDIDO. O jogador usa W/A/S/D para mover o agente; a leitura continua do teclado em pygame.key.get_pressed() torna o movimento fluido. A camera tambem responde por Q/E/R/F/Z/X.
RF-02: ATENDIDO. Existe um agente em player.py e multiplos objetivos em world.py, chamados cristais, distribuidos em celulas alcancaveis do espaco 3D.
RF-03: ATENDIDO. Ha colisao do agente com obstaculos e limites em World.collides(); ha colisao/coleta dos cristais em World.update() por proximidade nos eixos X/Z.
RF-04: ATENDIDO. O HUD mostra fase, cristais coletados/restantes, tempo e comandos de camera.
RF-05: ATENDIDO. Ha tela inicial/menu, area de controles/instrucoes e mensagens de fim de fase/vitoria.
RT-01: ATENDIDO. O cenario usa primitivas OpenGL: quads, triangulos, linhas e esferas/meshes GLU, com cores intencionais para piso, paredes, obstaculos, cristais, jogador e UI.
RT-02: ATENDIDO. Ha translacao no agente, rotacao do agente pelo yaw da camera, translacao/escala em objetos e rotacao/escala pulsante nos cristais.
RT-03: ATENDIDO. Renderer.init_gl() usa gluPerspective(60, aspect, 0.1, 100.0), ou seja, projecao perspectiva. Impacto visual: objetos mais distantes parecem menores, aumentando profundidade e leitura espacial.
RT-04: ATENDIDO. Camera.apply() usa gluLookAt para uma camera em terceira pessoa/top-down inclinada que segue o jogador e pode girar, mudar altura e zoom.
RT-05: ATENDIDO. Game.run() implementa loop classico: tick, handle_events, update e render.
RT-06: ATENDIDO. A colisao usa uma aproximacao AABB/retangular no plano XZ por comparacao de distancia absoluta nos eixos.

OBSERVACOES TECNICAS
- Sintaxe verificada com analise AST via python -c. Resultado: syntax ok.
- Os textos acentuados aparecem com caracteres quebrados em alguns pontos do codigo original, por exemplo Opcoes/camera em algumas leituras. As novas instrucoes adicionadas foram escritas sem acentos para evitar esse problema.
- utils.py define collision_2d(), mas a funcao nao esta sendo usada pelos outros modulos.

EXPLICACAO LINHA A LINHA

ARQUIVO: main.py
main.py:001 | import pygame | Importa uma biblioteca Python usada neste arquivo.
game.py:198 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:199 | def render(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:200 | if self.state in ("menu", "paused"): | Avalia uma condicao e executa o bloco interno se ela for verdadeira.
game.py:201 | self.render_menu() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:202 | else: | Executa o bloco alternativo quando as condicoes anteriores nao ocorrerem.
game.py:203 | self.render_world() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:204 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:205 | pygame.display.flip() | Troca os buffers e mostra na tela o quadro recem-renderizado.
game.py:206 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:207 | def render_world(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:208 | self.renderer.begin_frame(self.camera) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:209 | self.world.draw() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:210 | self.player.draw() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:211 | self.renderer.end_frame() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:212 | self.draw_hud() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:213 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:214 | if self.state == "level_complete": | Avalia uma condicao e executa o bloco interno se ela for verdadeira.
game.py:215 | self.draw_center_message("Fase concluÃ­da!", "Pressione Enter para avanÃ§ar") | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:216 | elif self.state == "victory": | Avalia uma alternativa caso as condicoes anteriores falhem.
game.py:217 | self.draw_center_message("VocÃª venceu!", "Pressione Enter para voltar ao menu") | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:218 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:219 | def render_menu(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:220 | glClear(GL_COLOR_BUFFER_BIT | GL_DEPTH_BUFFER_BIT) | Limpa buffers de cor/profundidade antes de desenhar um novo quadro.
game.py:221 | self.draw_menu_background() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:222 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:223 | title = "DIAMOND HUNTER" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:224 | subtitle = "Colete todos os cristais em uma sala com obstÃ¡culos para vencer" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:225 | if self.menu_page == "pause": | Avalia uma condicao e executa o bloco interno se ela for verdadeira.
game.py:226 | title = "PAUSADO" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:227 | subtitle = "A fase continua exatamente daqui" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:228 | elif self.menu_page == "options": | Avalia uma alternativa caso as condicoes anteriores falhem.
game.py:229 | title = "OPÃ‡Ã•ES" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:230 | subtitle = "Use A/D ou setas laterais para ajustar" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:231 | elif self.menu_page == "controls": | Avalia uma alternativa caso as condicoes anteriores falhem.
game.py:232 | title = "CONTROLES" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:233 | subtitle = "Comandos principais do jogo" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:234 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:235 | self.draw_text(title, 70, 70, self.title_font, (235, 242, 255)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:236 | self.draw_text(subtitle, 74, 135, self.small_font, (165, 178, 195)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:237 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:238 | self.draw_text(self.best_text(), 74, 178, self.small_font, (95, 225, 255)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:239 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:240 | items = self.current_menu_items() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:241 | y = 245 | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:242 | for index, item in enumerate(items): | Inicia uma repeticao sobre itens de uma sequencia.
game.py:243 | selected = index == self.menu_index and item["enabled"] | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:244 | enabled = item["enabled"] | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:245 | color = (255, 236, 155) if selected else (222, 226, 232) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:246 | if not enabled: | Avalia uma condicao e executa o bloco interno se ela for verdadeira.
game.py:247 | color = (95, 100, 110) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:248 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:249 | prefix = "> " if selected else "  " | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:250 | self.draw_text(prefix + item["label"], 120, y, self.font, color) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:251 | y += 48 | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:252 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:253 | self.draw_text("W/S/A/D Navega  |  Enter Seleciona  |  Esc Volta/Pausa", 74, 640, self.small_font, (150, 160, 174)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:254 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:255 | def best_text(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:256 | best_time = "--" if self.best_completion_time is None else f"{self.best_completion_time:.1f}s" | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:257 | return f"Melhor da SessÃ£o: Fase {self.session_best_level} | Cristais {self.session_best_collected} | Melhor Fase {best_time}" | Retorna um valor ao chamador ou encerra a funcao/metodo.
game.py:258 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:259 | def draw_menu_background(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:260 | glDisable(GL_LIGHTING) | Liga ou desliga um recurso do OpenGL.
game.py:261 | glDisable(GL_DEPTH_TEST) | Liga ou desliga um recurso do OpenGL.
game.py:262 | self.begin_2d() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:263 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:264 | glBegin(GL_QUADS) | Inicia o desenho de primitivas quadrilaterais.
game.py:265 | glColor3f(0.03, 0.04, 0.07) | Define a cor atual usada pelos proximos desenhos OpenGL.
game.py:266 | glVertex2f(0, 0) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:267 | glVertex2f(self.renderer.width, 0) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:268 | glColor3f(0.08, 0.1, 0.14) | Define a cor atual usada pelos proximos desenhos OpenGL.
game.py:269 | glVertex2f(self.renderer.width, self.renderer.height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:270 | glVertex2f(0, self.renderer.height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:271 | glEnd() | Finaliza o bloco de desenho iniciado com glBegin.
game.py:272 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:273 | glColor3f(0.12, 0.55, 0.68) | Define a cor atual usada pelos proximos desenhos OpenGL.
game.py:274 | glBegin(GL_LINES) | Inicia o desenho de linhas.
game.py:275 | for x in range(0, self.renderer.width, 50): | Inicia uma repeticao sobre itens de uma sequencia.
game.py:276 | glVertex2f(x, 520) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:277 | glVertex2f(x + 280, 700) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:278 | glEnd() | Finaliza o bloco de desenho iniciado com glBegin.
game.py:279 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:280 | self.end_2d() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:281 | glEnable(GL_DEPTH_TEST) | Liga ou desliga um recurso do OpenGL.
game.py:282 | glEnable(GL_LIGHTING) | Liga ou desliga um recurso do OpenGL.
game.py:283 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:284 | def draw_hud(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:285 | elapsed = (pygame.time.get_ticks() - self.world.start_time) / 1000 | Le o tempo decorrido desde a inicializacao do Pygame.
game.py:286 | self.draw_text(f"Fase {self.world.level}/{self.world.max_level}", 24, 20, self.small_font, (245, 245, 245)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:287 | self.draw_text(f"Cristais {self.world.collected}/{self.world.total_crystals}", 24, 46, self.small_font, (100, 235, 255)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:288 | self.draw_text(f"Tempo {elapsed:.1f}s", 24, 72, self.small_font, (245, 220, 150)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:289 | self.draw_text("Q/E giram camera/agente | R/F Altura | Z/X Zoom", 24, 98, self.small_font, (185, 195, 210)) | Desenha no HUD a instrucao atualizada da rotacao conjunta da camera e do agente.
game.py:290 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:291 | def draw_center_message(self, title, subtitle): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:292 | self.draw_panel(285, 235, 500, 150) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:293 | self.draw_text(title, 330, 260, self.title_font, (255, 224, 90)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:294 | self.draw_text(subtitle, 345, 332, self.font, (255, 255, 255)) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:295 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:296 | def draw_panel(self, x, y, width, height): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:297 | glDisable(GL_LIGHTING) | Liga ou desliga um recurso do OpenGL.
game.py:298 | glDisable(GL_DEPTH_TEST) | Liga ou desliga um recurso do OpenGL.
game.py:299 | glEnable(GL_BLEND) | Liga ou desliga um recurso do OpenGL.
game.py:300 | glBlendFunc(GL_SRC_ALPHA, GL_ONE_MINUS_SRC_ALPHA) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:301 | self.begin_2d() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:302 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:303 | glColor4f(0.02, 0.03, 0.05, 0.82) | Define a cor atual usada pelos proximos desenhos OpenGL.
game.py:304 | glBegin(GL_QUADS) | Inicia o desenho de primitivas quadrilaterais.
game.py:305 | glVertex2f(x, y) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:306 | glVertex2f(x + width, y) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:307 | glVertex2f(x + width, y + height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:308 | glVertex2f(x, y + height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:309 | glEnd() | Finaliza o bloco de desenho iniciado com glBegin.
game.py:310 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:311 | glColor4f(0.1, 0.85, 1.0, 0.95) | Define a cor atual usada pelos proximos desenhos OpenGL.
game.py:312 | glLineWidth(2) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:313 | glBegin(GL_LINE_LOOP) | Inicia o desenho de um contorno fechado por linhas.
game.py:314 | glVertex2f(x, y) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:315 | glVertex2f(x + width, y) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:316 | glVertex2f(x + width, y + height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:317 | glVertex2f(x, y + height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:318 | glEnd() | Finaliza o bloco de desenho iniciado com glBegin.
game.py:319 | glLineWidth(1) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:320 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:321 | self.end_2d() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:322 | glDisable(GL_BLEND) | Liga ou desliga um recurso do OpenGL.
game.py:323 | glEnable(GL_DEPTH_TEST) | Liga ou desliga um recurso do OpenGL.
game.py:324 | glEnable(GL_LIGHTING) | Liga ou desliga um recurso do OpenGL.
game.py:325 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:326 | def draw_text(self, text, x, y, font, color): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:327 | surface = font.render(text, True, color) | Renderiza texto Pygame em uma superficie.
game.py:328 | data = pygame.image.tostring(surface, "RGBA", False) | Converte a superficie de texto para bytes RGBA usados pelo OpenGL.
game.py:329 | width, height = surface.get_size() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:330 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:331 | glDisable(GL_LIGHTING) | Liga ou desliga um recurso do OpenGL.
game.py:332 | glDisable(GL_DEPTH_TEST) | Liga ou desliga um recurso do OpenGL.
game.py:333 | glEnable(GL_BLEND) | Liga ou desliga um recurso do OpenGL.
game.py:334 | glBlendFunc(GL_SRC_ALPHA, GL_ONE_MINUS_SRC_ALPHA) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:335 | glEnable(GL_TEXTURE_2D) | Liga ou desliga um recurso do OpenGL.
game.py:336 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:337 | texture = glGenTextures(1) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:338 | glBindTexture(GL_TEXTURE_2D, texture) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:339 | glPixelStorei(GL_UNPACK_ALIGNMENT, 1) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:340 | glTexParameteri(GL_TEXTURE_2D, GL_TEXTURE_MIN_FILTER, GL_LINEAR) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:341 | glTexParameteri(GL_TEXTURE_2D, GL_TEXTURE_MAG_FILTER, GL_LINEAR) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:342 | glTexImage2D( | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:343 | GL_TEXTURE_2D, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:344 | 0, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:345 | GL_RGBA, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:346 | width, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:347 | height, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:348 | 0, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:349 | GL_RGBA, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:350 | GL_UNSIGNED_BYTE, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:351 | data, | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:352 | ) | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:353 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:354 | self.begin_2d() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:355 | glColor4f(1, 1, 1, 1) | Define a cor atual usada pelos proximos desenhos OpenGL.
game.py:356 | glBegin(GL_QUADS) | Inicia o desenho de primitivas quadrilaterais.
game.py:357 | glTexCoord2f(0, 0) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:358 | glVertex2f(x, y) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:359 | glTexCoord2f(1, 0) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:360 | glVertex2f(x + width, y) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:361 | glTexCoord2f(1, 1) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:362 | glVertex2f(x + width, y + height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:363 | glTexCoord2f(0, 1) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:364 | glVertex2f(x, y + height) | Define um vertice 2D usado em interface ou fundo do menu.
game.py:365 | glEnd() | Finaliza o bloco de desenho iniciado com glBegin.
game.py:366 | self.end_2d() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
game.py:367 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:368 | glBindTexture(GL_TEXTURE_2D, 0) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:369 | glDeleteTextures([texture]) | Configura ou usa textura OpenGL, principalmente para texto da interface.
game.py:370 | glDisable(GL_TEXTURE_2D) | Liga ou desliga um recurso do OpenGL.
game.py:371 | glDisable(GL_BLEND) | Liga ou desliga um recurso do OpenGL.
game.py:372 | glEnable(GL_DEPTH_TEST) | Liga ou desliga um recurso do OpenGL.
game.py:373 | glEnable(GL_LIGHTING) | Liga ou desliga um recurso do OpenGL.
game.py:374 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:375 | def begin_2d(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:376 | glMatrixMode(GL_PROJECTION) | Seleciona qual matriz OpenGL sera alterada.
game.py:377 | glPushMatrix() | Salva a matriz de transformacao atual.
game.py:378 | glLoadIdentity() | Reinicia a matriz atual para a identidade.
game.py:379 | glOrtho(0, self.renderer.width, self.renderer.height, 0, -1, 1) | Configura projecao ortografica para desenhar interface 2D.
game.py:380 | glMatrixMode(GL_MODELVIEW) | Seleciona qual matriz OpenGL sera alterada.
game.py:381 | glPushMatrix() | Salva a matriz de transformacao atual.
game.py:382 | glLoadIdentity() | Reinicia a matriz atual para a identidade.
game.py:383 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:384 | def end_2d(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:385 | glMatrixMode(GL_MODELVIEW) | Seleciona qual matriz OpenGL sera alterada.
game.py:386 | glPopMatrix() | Restaura a matriz de transformacao anterior.
game.py:387 | glMatrixMode(GL_PROJECTION) | Seleciona qual matriz OpenGL sera alterada.
game.py:388 | glPopMatrix() | Restaura a matriz de transformacao anterior.
game.py:389 | glMatrixMode(GL_MODELVIEW) | Seleciona qual matriz OpenGL sera alterada.
game.py:390 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:391 | def __del__(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:392 | pygame.quit() | Detecta o fechamento da janela.
game.py:393 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
game.py:394 | def init_renderer(self): | Declara uma funcao ou metodo que sera executado quando chamado.
game.py:395 | self.renderer = Renderer() | Cria ou atualiza um atributo do objeto, guardando estado usado pelo jogo.
game.py:396 | self.renderer.init_gl() | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.

ARQUIVO: player.py
player.py:001 | import math | Importa uma biblioteca Python usada neste arquivo.
player.py:002 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
player.py:003 | from OpenGL.GL import * | Importa recurso(s) de outro modulo para uso direto neste arquivo.
player.py:004 | from OpenGL.GLU import * | Importa recurso(s) de outro modulo para uso direto neste arquivo.
player.py:005 | import pygame | Importa uma biblioteca Python usada neste arquivo.
player.py:006 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
player.py:007 | class Player: | Declara uma classe, agrupando estado e comportamentos relacionados.
player.py:008 | def __init__(self): | Declara uma funcao ou metodo que sera executado quando chamado.
player.py:009 | self.x = 0 | Cria ou atualiza um atributo do objeto, guardando estado usado pelo jogo.
player.py:010 | self.z = 0 | Cria ou atualiza um atributo do objeto, guardando estado usado pelo jogo.
player.py:011 | self.speed = 0.15 | Cria ou atualiza um atributo do objeto, guardando estado usado pelo jogo.
player.py:012 | self.facing_yaw = 0 | Inicializa ou reinicia a rotacao visual do agente.
player.py:013 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
player.py:014 | def reset(self): | Declara uma funcao ou metodo que sera executado quando chamado.
player.py:015 | self.x = 0 | Cria ou atualiza um atributo do objeto, guardando estado usado pelo jogo.
player.py:016 | self.z = 0 | Cria ou atualiza um atributo do objeto, guardando estado usado pelo jogo.
player.py:017 | self.facing_yaw = 0 | Inicializa ou reinicia a rotacao visual do agente.
player.py:018 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
player.py:019 | def update(self, keys, world, camera_yaw): | Declara uma funcao ou metodo que sera executado quando chamado.
player.py:020 | self.facing_yaw = camera_yaw | Alinha a orientacao visual do agente ao angulo atual da camera.
player.py:021 | angle = math.radians(camera_yaw) | Converte o angulo da camera de graus para radianos.
player.py:022 | forward_x = -math.sin(angle) | Calcula o vetor de movimento para frente conforme a rotacao da camera.
player.py:023 | forward_z = -math.cos(angle) | Calcula o vetor de movimento para frente conforme a rotacao da camera.
player.py:024 | right_x = math.cos(angle) | Calcula o vetor de movimento lateral conforme a rotacao da camera.
player.py:025 | right_z = -math.sin(angle) | Calcula o vetor de movimento lateral conforme a rotacao da camera.
player.py:026 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
player.py:027 | move_x = 0 | Cria ou atualiza o deslocamento planejado do agente.
player.py:028 | move_z = 0 | Cria ou atualiza o deslocamento planejado do agente.
player.py:029 | <linha em branco> | Linha em branco usada para separar blocos e melhorar a leitura.
player.py:030 | if keys[pygame.K_w]: | Verifica uma tecla de controle usada para navegacao ou movimento.
player.py:031 | move_x += forward_x | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
player.py:032 | move_z += forward_z | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
player.py:033 | if keys[pygame.K_s]: | Verifica uma tecla de controle usada para navegacao ou movimento.
player.py:034 | move_x -= forward_x | Executa a instrucao mostrada, contribuindo para a logica descrita pelo nome das variaveis/funcoes no contexto do arquivo.
